,similarity_measure,quality_measure,model,value,domain,architecture,representation_dataset,identifier
220,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.0,VISION,VGG11,ImageNet100,Normal
221,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_0,1.0,VISION,VGG11,ImageNet100,Normal
222,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.0,VISION,VGG11,ImageNet100,Normal
223,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_1,1.0,VISION,VGG11,ImageNet100,Normal
224,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.0,VISION,VGG11,ImageNet100,Normal
225,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_2,1.0,VISION,VGG11,ImageNet100,Normal
226,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.0,VISION,VGG11,ImageNet100,Normal
227,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_3,1.0,VISION,VGG11,ImageNet100,Normal
228,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.0,VISION,VGG11,ImageNet100,Normal
229,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_4,1.0,VISION,VGG11,ImageNet100,Normal
230,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.0,VISION,VGG11,ImageNet100,Normal
231,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_5,1.0,VISION,VGG11,ImageNet100,Normal
232,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.0,VISION,VGG11,ImageNet100,Normal
233,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_6,1.0,VISION,VGG11,ImageNet100,Normal
234,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.0,VISION,VGG11,ImageNet100,Normal
235,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_7,1.0,VISION,VGG11,ImageNet100,Normal
236,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.0,VISION,VGG11,ImageNet100,Normal
237,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_8,1.0,VISION,VGG11,ImageNet100,Normal
238,SecondOrderCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.0,VISION,VGG11,ImageNet100,Normal
239,SecondOrderCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_9,1.0,VISION,VGG11,ImageNet100,Normal
240,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.1,VISION,VGG11,ImageNet100,Normal
241,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_0,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
242,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.1,VISION,VGG11,ImageNet100,Normal
243,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_1,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
244,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.1,VISION,VGG11,ImageNet100,Normal
245,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_2,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
246,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.1,VISION,VGG11,ImageNet100,Normal
247,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_3,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
248,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.1,VISION,VGG11,ImageNet100,Normal
249,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_4,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
250,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.1,VISION,VGG11,ImageNet100,Normal
251,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_5,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
252,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.1,VISION,VGG11,ImageNet100,Normal
253,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_6,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
254,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.1,VISION,VGG11,ImageNet100,Normal
255,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_7,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
256,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.1,VISION,VGG11,ImageNet100,Normal
257,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_8,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
258,AlignedCosineSimilarity,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.1,VISION,VGG11,ImageNet100,Normal
259,AlignedCosineSimilarity,correlation,VISION_VGG11_ImageNet100_Normal_9,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
260,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.0,VISION,VGG11,ImageNet100,Normal
261,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_0,1.0,VISION,VGG11,ImageNet100,Normal
262,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.0,VISION,VGG11,ImageNet100,Normal
263,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_1,1.0,VISION,VGG11,ImageNet100,Normal
264,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.05,VISION,VGG11,ImageNet100,Normal
265,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_2,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
266,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.05,VISION,VGG11,ImageNet100,Normal
267,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_3,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
268,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.0,VISION,VGG11,ImageNet100,Normal
269,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_4,1.0,VISION,VGG11,ImageNet100,Normal
270,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.05,VISION,VGG11,ImageNet100,Normal
271,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_5,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
272,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.0,VISION,VGG11,ImageNet100,Normal
273,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_6,1.0,VISION,VGG11,ImageNet100,Normal
274,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.0,VISION,VGG11,ImageNet100,Normal
275,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_7,1.0,VISION,VGG11,ImageNet100,Normal
276,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.1,VISION,VGG11,ImageNet100,Normal
277,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_8,0.8833333333333333,VISION,VGG11,ImageNet100,Normal
278,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.05,VISION,VGG11,ImageNet100,Normal
279,OrthogonalAngularShapeMetricCentered,correlation,VISION_VGG11_ImageNet100_Normal_9,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
280,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.0,VISION,VGG11,ImageNet100,Normal
281,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_0,1.0,VISION,VGG11,ImageNet100,Normal
282,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.0,VISION,VGG11,ImageNet100,Normal
283,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_1,1.0,VISION,VGG11,ImageNet100,Normal
284,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.05,VISION,VGG11,ImageNet100,Normal
285,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_2,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
286,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.05,VISION,VGG11,ImageNet100,Normal
287,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_3,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
288,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.0,VISION,VGG11,ImageNet100,Normal
289,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_4,1.0,VISION,VGG11,ImageNet100,Normal
290,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.05,VISION,VGG11,ImageNet100,Normal
291,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_5,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
292,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.0,VISION,VGG11,ImageNet100,Normal
293,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_6,1.0,VISION,VGG11,ImageNet100,Normal
294,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.0,VISION,VGG11,ImageNet100,Normal
295,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_7,1.0,VISION,VGG11,ImageNet100,Normal
296,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.1,VISION,VGG11,ImageNet100,Normal
297,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_8,0.8833333333333333,VISION,VGG11,ImageNet100,Normal
298,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.05,VISION,VGG11,ImageNet100,Normal
299,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_VGG11_ImageNet100_Normal_9,0.9166666666666666,VISION,VGG11,ImageNet100,Normal
300,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.3,VISION,VGG11,ImageNet100,Normal
301,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_0,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
302,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.3,VISION,VGG11,ImageNet100,Normal
303,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_1,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
304,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.3,VISION,VGG11,ImageNet100,Normal
305,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_2,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
306,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.25,VISION,VGG11,ImageNet100,Normal
307,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_3,0.7166666666666667,VISION,VGG11,ImageNet100,Normal
308,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.3,VISION,VGG11,ImageNet100,Normal
309,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_4,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
310,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.3,VISION,VGG11,ImageNet100,Normal
311,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_5,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
312,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.25,VISION,VGG11,ImageNet100,Normal
313,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_6,0.7166666666666667,VISION,VGG11,ImageNet100,Normal
314,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.3,VISION,VGG11,ImageNet100,Normal
315,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_7,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
316,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.3,VISION,VGG11,ImageNet100,Normal
317,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_8,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
318,PermutationProcrustes,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.3,VISION,VGG11,ImageNet100,Normal
319,PermutationProcrustes,correlation,VISION_VGG11_ImageNet100_Normal_9,0.6833333333333332,VISION,VGG11,ImageNet100,Normal
320,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.2,VISION,VGG11,ImageNet100,Normal
321,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_0,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
322,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.2,VISION,VGG11,ImageNet100,Normal
323,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_1,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
324,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.2,VISION,VGG11,ImageNet100,Normal
325,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_2,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
326,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.2,VISION,VGG11,ImageNet100,Normal
327,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_3,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
328,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.2,VISION,VGG11,ImageNet100,Normal
329,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_4,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
330,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.2,VISION,VGG11,ImageNet100,Normal
331,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_5,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
332,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.2,VISION,VGG11,ImageNet100,Normal
333,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_6,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
334,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.2,VISION,VGG11,ImageNet100,Normal
335,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_7,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
336,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.2,VISION,VGG11,ImageNet100,Normal
337,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_8,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
338,ProcrustesSizeAndShapeDistance,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.2,VISION,VGG11,ImageNet100,Normal
339,ProcrustesSizeAndShapeDistance,correlation,VISION_VGG11_ImageNet100_Normal_9,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
340,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.2,VISION,VGG11,ImageNet100,Normal
341,RSA,correlation,VISION_VGG11_ImageNet100_Normal_0,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
342,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.2,VISION,VGG11,ImageNet100,Normal
343,RSA,correlation,VISION_VGG11_ImageNet100_Normal_1,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
344,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.2,VISION,VGG11,ImageNet100,Normal
345,RSA,correlation,VISION_VGG11_ImageNet100_Normal_2,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
346,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.1,VISION,VGG11,ImageNet100,Normal
347,RSA,correlation,VISION_VGG11_ImageNet100_Normal_3,0.9333333333333332,VISION,VGG11,ImageNet100,Normal
348,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.2,VISION,VGG11,ImageNet100,Normal
349,RSA,correlation,VISION_VGG11_ImageNet100_Normal_4,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
350,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.25,VISION,VGG11,ImageNet100,Normal
351,RSA,correlation,VISION_VGG11_ImageNet100_Normal_5,0.48333333333333334,VISION,VGG11,ImageNet100,Normal
352,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.2,VISION,VGG11,ImageNet100,Normal
353,RSA,correlation,VISION_VGG11_ImageNet100_Normal_6,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
354,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.2,VISION,VGG11,ImageNet100,Normal
355,RSA,correlation,VISION_VGG11_ImageNet100_Normal_7,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
356,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.2,VISION,VGG11,ImageNet100,Normal
357,RSA,correlation,VISION_VGG11_ImageNet100_Normal_8,0.5166666666666667,VISION,VGG11,ImageNet100,Normal
358,RSA,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.2,VISION,VGG11,ImageNet100,Normal
359,RSA,correlation,VISION_VGG11_ImageNet100_Normal_9,0.7666666666666666,VISION,VGG11,ImageNet100,Normal
360,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.15,VISION,VGG11,ImageNet100,Normal
361,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_0,0.85,VISION,VGG11,ImageNet100,Normal
362,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.15,VISION,VGG11,ImageNet100,Normal
363,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_1,0.85,VISION,VGG11,ImageNet100,Normal
364,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.15,VISION,VGG11,ImageNet100,Normal
365,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_2,0.85,VISION,VGG11,ImageNet100,Normal
366,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.15,VISION,VGG11,ImageNet100,Normal
367,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_3,0.85,VISION,VGG11,ImageNet100,Normal
368,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.15,VISION,VGG11,ImageNet100,Normal
369,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_4,0.85,VISION,VGG11,ImageNet100,Normal
370,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.15,VISION,VGG11,ImageNet100,Normal
371,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_5,0.85,VISION,VGG11,ImageNet100,Normal
372,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.15,VISION,VGG11,ImageNet100,Normal
373,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_6,0.85,VISION,VGG11,ImageNet100,Normal
374,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.15,VISION,VGG11,ImageNet100,Normal
375,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_7,0.85,VISION,VGG11,ImageNet100,Normal
376,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.15,VISION,VGG11,ImageNet100,Normal
377,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_8,0.85,VISION,VGG11,ImageNet100,Normal
378,RSMNormDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.15,VISION,VGG11,ImageNet100,Normal
379,RSMNormDifference,correlation,VISION_VGG11_ImageNet100_Normal_9,0.85,VISION,VGG11,ImageNet100,Normal
380,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.7,VISION,VGG11,ImageNet100,Normal
381,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_0,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
382,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_1,0.7,VISION,VGG11,ImageNet100,Normal
383,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_1,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
384,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_2,0.7,VISION,VGG11,ImageNet100,Normal
385,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_2,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
386,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_3,0.65,VISION,VGG11,ImageNet100,Normal
387,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_3,-0.19999999999999998,VISION,VGG11,ImageNet100,Normal
388,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_4,0.7,VISION,VGG11,ImageNet100,Normal
389,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_4,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
390,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_5,0.7,VISION,VGG11,ImageNet100,Normal
391,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_5,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
392,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_6,0.65,VISION,VGG11,ImageNet100,Normal
393,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_6,-0.19999999999999998,VISION,VGG11,ImageNet100,Normal
394,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_7,0.7,VISION,VGG11,ImageNet100,Normal
395,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_7,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
396,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_8,0.65,VISION,VGG11,ImageNet100,Normal
397,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_8,-0.19999999999999998,VISION,VGG11,ImageNet100,Normal
398,ConcentricityDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_9,0.7,VISION,VGG11,ImageNet100,Normal
399,ConcentricityDifference,correlation,VISION_VGG11_ImageNet100_Normal_9,-0.26666666666666666,VISION,VGG11,ImageNet100,Normal
400,MagnitudeDifference,violation_rate,VISION_VGG11_ImageNet100_Normal_0,0.35,VISION,VGG11,ImageNet100,Normal
401,MagnitudeDifference,correlation,VISION_VGG11_ImageNet100_Normal_0,0.21666666666666665,VISION,VGG11,ImageNet100,Normal
